" ""Неоконченное высшее/высшее образование; Опыт работы/стажировка приветствуется; Быстрая обучаемость, хорошие аналитические способности, умение работать с массивами данных, развитые коммуникативные способности, грамотная устная и письменная речь, про-активность; Английский язык - переписка/общение; ПК: MS Excel - продвинутый пользователь, Outlook, электронные базы данных;  Задачи:  Участие в сборе информации в части производственных финансов для бюджетов, прогнозов, фактических результатов компании; Проверка информации для создания новых продуктов в системе; Участие в сборе данных для других проектов фабрики; Участие в подготовке резерва на расходы по списаниям товарно-материальных ценностей в случае порчи, истекшего срока годности, потенциальных рисков; Подготовка отчеты для отдела производственных финансов по запросам аналитиков и руководства; Участие в подготовке резервов расходов фабрики.   """
"""• Уверенный пользователь ПК. 1С БУХ 8, Word, Excel, Рower point.   • Знание законодательства в области экономики и финансов, принципов бухгалтерского учета   • Знание финансового управленческого учета, финансовой отчетности, финансовых показателей, основ бюджетирования и финансового анализа   • Умение анализировать имеющую информацию, делать выводы и давать рекомендации, находить ошибки и решения по их устранению,   • Умение автоматизировать расчеты показателей с помощью имеющихся программных средств   • Опыт самостоятельной работы, способность к анализу и прогнозированию   • Способность быстро осваивать большой поток входящей информации  """
"""Высшее образование; Опыт работы в банке от 1 года; Знание и соблюдение нормативных документов по операционной работе; Знание Федеральных законов, Положений и Инструкций ЦБ РФ.  """
""" Высшее образование; Опыт работы в экономистом в строительстве от 5-ти лет  """
""" Высшее экономическое образование. Аналогичный опыт работы. Навыки работы с MC Office, 1С, Navision.  """
"""- Опыт работы в данной сфере от 1 года - Готовность к сменному графику работы   """
""" Высшее экономическое образование; Опыт работы с большими оборотами, объемами информации и документов; Знание основ бухгалтерского и управленческого учета; Ответственность, скрупулезность, внимание к деталям, нацеленность на длительную работу; Продвинутое знание Excel 1С Предприятие (УПП) Знание 275ФЗ будет вашим преимуществом!!!  """
""" законченное высшее экономическое образование; опыт работы с корпоративными клиентами от 1 года; понимание основ финансовой деятельности корпоративного блока и знание 115-ФЗ.  """
"""   Опыт работы в сфере активных продаж от 2 лет (желательно в коммерческой недвижимости) Энергичность Презентабельность Сообразительность Обучаемость Умение работать с большим объемом информации Желание развиваться в перспективном направлении деловой недвижимости Опыт работы с VIP клиентами Умение работать на результат Сообразительность Умение работать в команде Коммуникабельность, стрессоустойчивость, доброжелательность Высшее образование, грамотная устная и письменная речь. Хорошее чувство юмора    """
""" Опыт работы не менее 2 лет в банке; Знание инструкций ЦБ РФ.  """
""" высшее экономическое образование; опыт работы в финансовом или экономическом отделе производственного или торгового предприятия; отличные навыки работы на ПК (Word, Excel, Power Point); пунктуальность; аккуратность; внимательность.  """
""" Высшее образование (экономическое, техническое); Обязателен опыт работы в строительстве; Обязателен опыт по расчету себестоимости продукции; Высокий уровень владения Excel и 1С 8; Понимание управленческого и бухгалтерского учета; Грамотная письменная и устная речь, умение лаконично излагать и отстаивать свою позицию.    """
""" Высшее финансово-экономическое образование; Опыт работы в аналогичной должности от 3-х лет; Отличное знание MS Excel (опыт построения сводных таблиц, использования формул, обработки больших массивов данных); Высокий уровень самостоятельности в выполнении задач; Умение работать с большими объемами информации, стрессоустойчивость; Грамотная устная и письменная речь.    """
"""· Высшее экономическое /финансовое образование. · Знание бухгалтерского и налогового учета · Опыт работы не менее 3 лет в аналогичной должности · Владение Excel на продвинутом уровне (обязательно!), умение строить финансовые модели в Excel. · Уверенные знания и опыт использования 1С 8.3 · Опыт в области подготовки управленческой отчетности и бюджетирования. · Умение работать в режиме многозадачности, аналитические способности, хорошие коммуникативные навыки. """
""" Самостоятельная работа в БИТ-Финанс Освоить специфику работы с платежей.  """
""" ведение касс и расчетных счетов нескольких юридических лиц, опыт работы не менее 2х лет; опыт работы в холдинговой структуре; знание 1С; знание бухучета и законодательства в области кассовой дисциплины; опыт работы с большим объемом наличных денег;    """
""" Мы рассматриваем кандидатов без опыта работы. Желание расти и развиваться в сфере администрирования продаж Уверенный пользователь ПК, офисной техники Ответственность, инициативность, позитивный настрой Развитые коммуникативные навыки - умение вести переговоры. Ориентированность на достижение результата.  """
- Высшее экономическое образование - Наличие опыта работы экономистом от года в строительстве или в производстве! - Знание состава прямых и косвенных затрат - Отличное знание Excel (строго обязательно) - Знание 1 С (желательно) - Внимательность, аккуратно
" ""Высшее экономическое/финансовое образование Владение основами экономики, финансовым менеджментом Пакет MS Office Знание английского языка будет преимуществом    """
""" Уверенный пользователь 1С Бухгалтерия, Excel; Знание банковских продуктов (схемы кредитования, зарплатные проекты, эквайринг, инкассация); Опыт работы с банк-клиентом (формирование ПП, отправка ПП, выгрузка выписки, ЗП проект).""    "
""" Высшее экономическое образование Опыт работы от года. Стрессоустойчивость.    """
""" Высшее профильное образование Опыт работы от года 1С ( 8:2) Знание основ бухгалтерского учета и налогообложения, принципов финансирования и бюджетирования    """
""" Высшее экономическое образование Знание 1С-7, 8 Бухгалтерия Стаж работы бухгалтером не менее 3 лет. Знание всех участков бухгалтерского учета  """
""" Опыт работы не менее 3 лет в должности бухгалтера Знание и оформление товаросопроводительной документации( ТОРГ 12, ТТН, универс. передаточной документации, актов, счет - фактур. Знание плана и корреспонденции счетов, порядок документального оформления и отражения на счетах бухгалтерского учета операций, связанных в оказанием услуг. Знание первичной документации по услугам перевозки.участка реализации Опыт работы в транспортной компании будет преимуществом; Внимательность, оперативность, способность работать с большим объемом информации;  """
""" высшее образование; опыт работы в кредитовании ММБ от 2-х лет; практический опыт проведения финансового анализа по технологии  ;Кредитный Конвейер ;; опыт финансового анализа по управленческой отчетности; опыт проведения публичных выступлений, обучения от 1 года; опыт руководства проектами желателен; опыт курирования удаленных регионов желателен; умение работать в режиме многозадачности; умение работать в команде.    """
""" Высшее образование Опыт работы в кредитных организациях по направлению деятельности от 2 х лет в аналитических/плановых/экономических и других смежных отделах Обязательно: Знание QlikView Опыт работы с большими объемами данных, сводно-аналитическая работа Продвинутый пользователь Excel (формулы, сводные таблицы)  """
""" Высшее экономическое образование; Английский (средний уровень); Хорошие навыки работы с таблицами Excel, обработки больших массивов информации, построение таблиц, макросы; Умение работать с Power Point (подготовка презентаций).    """
""" Знание биржевых и брокерских торговых платформ: Reuters Dealing, РВС, MicexTrade, Quik, Web2L. Знания и опыт в различных сферах инвестиционной деятельности: прямые инвестиции, структурирование сделок, участие в живых сделках  ;A, управление портфельными компаниями Обязательное знание английского языка на уровне не ниже upper-intermediate. Аналитические способности, системность, гибкий подход в решении сложных ситуаций, развитые коммуникативные и презентационные способности, обучаемость, пунктуальность, цифровая память. Опыт прямого взаимодействия с основателями, собственниками бизнеса    """
""" Опыт бюджетирования на предприятии; Знание бухучета, управленческого учета; Знание стандартов МСФО; Умение работать с большим объемом информации, опыт составления аналитических отчетов; Опыт создания презентаций различной сложности; Опытный пользователь 1С 8.3 Продвинутый пользователь MS Office (Excel, Word, Access, Power Point). Опыт работы от 2-ух лет. """
""" Образование- высшее; Работа в ;1С-Предприятие ; 8.2; Опытный пользователь MS-Office; Опыт работы по закупкам в рамках 275-ФЗ приветствуется.  """
" ""Образование – высшее; Аналитический склад ума; Уверенный пользователь ПК; Готовность к сменному графику (12-ти часовые смены через день, гарантированный выходной – воскресенье).  """
""" Высшее профильное образование Опыт работы на аналогичной позиции не менее 3-х лет  Обязанности:  Ежеквартальный банковский мониторинг для Группы Компаний (4 юр. лица, численность до 150 чел.) Проведение ежегодной переакредитации банковских кредитов Ежемесячно ведение переговоров с банками с целью улучшения условий по кредитам. Взаимодействие с банками по вопросам осуществления платежей (открытия, обслуживания и закрытия расчётных и иных банковских счетов, валютного контроля) Расчет основных показателей займа (сроки, проценты, минимальный взнос, график платежей) Формирования пакета документов для работы с банками Работа со страховыми компаниями, страхование товара в залоге, страхование ответственности по договорам аренды.  """
""" - Высшее экономическое образование; - опыт работы не менее 3-х лет в должности бухгалтера с аналогичными функциями; - Знание порядка документального оформления и отражения на счетах бухгалтерского учета операций, связанных с движением основных средств, товарно-материальных ценностей; - понимание принципов учета себестоимости; - Уверенный пользователь ПК: Word, Excel, 1С Предприятие 8.3; - коммуникабельность, воспитанность, доброжелательность.  """
""" высшее образование (направление подготовки: экономика); опыт работы по специальности - от 3-х лет;  опыт работы с платёжными и банковскими документами, с российскими и международными банками в области расчётно-кассового обслуживания; знание ПБУ; наличие пройденного инструктажа по работе в качестве платёжного агента - как преимущество; опытный пользователь ПК; владение английским языком на уровне Advanced.  """
"""Образование: Высшее экономическое Уверенный пользователь ПК (Word, Excel, 1С) Умение работать с большим количеством информации   """
" ""Опыт работы бухгалтером/экономистом не менее 1 года. Опыт построения системы управленческого учета будет преимуществом. Опыт ведения кадрового учета. Педантичность, скрупулезность, внимательность, дотошность в хорошем смысле слова.    """
""" Высшее образование Знание законодательства о лизинге Опыт продаж корпоративным клиентам  В резюме просьба указывать зарплатные ожидания   """
"""- Высшее экономическое/бухгалтерское образование (готовы рассмотреть кандидатов без опыта работы, но на отлично закончивших ВУЗ); - Отличное знание Excel (формулы, форматы, ссылки, сводные таблицы); - Знание баз 1С УПП 8.2, 1С УТ; - Умение сис"""
""" Составление нормативных калькуляций продукции, услуг, контроль их выполнения; Составление планов подразделений и контроль их выполнения; Ведение переговоров с заказчиками, договорная работа. Высшее экономическое образование.    """
""" Высшее экономическое образование; Аналитический склад ума; Опыт работы на аналогичной должности будет Вашим преимуществом;  """
""" Знание принципов подготовки отчетности по МСФО; Знание бухгалтерского и управленческого учета; Опыт работы в сфере подготовки управленческой и/или бухгалтерской отчетности в средней или крупной компании (численностью не менее 250 чел.) не менее 2-х лет; Опыт работы по подготовке и/или аудиту финансовой отчетности в соответствии с принципами МСФО не менее 2-х лет; Владение программой 1С УПП на уровне уверенного пользователя; Владение MS Excel на уровне профессионального пользователя; Высшее экономическое образование; Английский язык не ниже уровня «intermediate».  ""  "
""" образование – высшее экономическое, финансовое или информационные технологии в бизнесе; опыт работы – от 2-х лет,  желательно в консультационной компании (аудиторской, управленческого консалтинга, IT); навыки – обследование бизнес-процессов, участие в разработке и согласовании методологических документов (регламенты, методики, положения, желательно связанных с системой управления рисками); взаимодействие с сотрудниками смежных отделов и функциональных направлений, сотрудниками подрядных и вышестоящих организаций, сотрудниками и ключевыми пользователями заказчика при решении вопросов, связанных с разработкой и согласованием методологических документов; дополнительные требования к знаниям - законодательство Российской Федерации и отраслевые стандарты по управлению рисками.  """
""" Высшее экономическое образование Опыт работы от 3-х лет в должности аудитора или в области подготовки отчетности по МСФО банка обязателен; Уверенный пользователь MS Office (Word, Excel, Power Point); Знание РСБУ, МСФО (квалификация АССА или ДипИФР будет преимуществом); Знание особенностей банковского учета; Ответственность, коммуникабельность, грамотный русский язык (устный и письменный); Готовность к работе в режиме многозадачности.    """
""" Образование высшее экономическое; Наличие опыта работы желательно; Владение ПК: Microsoft Office (Excel, Power Point на хорошем уровне); Уравновешенность, высокая работоспособность, ответственность, внимательность к цифрам.  """
""" Наличие высшего профильного образования; Опыт работы на аналогичной должности от 2-ух лет (приветствуется опыт работы в крупных производственных компаниях, в кредитных отделах крупных банков; Уверенный пользователь ПК, отличное знание Excel, знание 1С; Наличие навыков работы с большим объемом информации, умение анализировать и систематизировать информацию; Высокий уровень самоорганизации и исполнительности, умение самостоятельно разрабатывать варианты решения поставленных задач; Инициативность, оперативность, ответственность.  """
""" Образование высшее экономическое Аналогичный опыт от года. Учет, анализ и планирование хозяйственной деятельности предприятия; Принципы формирование налоговой нагрузки; Расчет показателей экономической эффективности; Построение БДР, БДДС, Баланса предприятия Уверенный пользователь ПК Отличное владение Excel, Word Желателен опыт работы с продуктами 1С: Предприятие – или иными учетными системами Ответственность, внимательность, здравомыслие, инициативность, широкий кругозор, хорошие коммуникативные навыки  """
""" высшее образование (экономическое или юридическое) наличие документа о прохождении обучения в сфере государственных закупок (по 44-ФЗ от 120 часов) знание АИС ГЗ, ЕИС, Сбербанк АСТ  """
""" Высшее экономическое образование Опыт работы от 3 лет, опыт работы в строительных и/или производственных компаниях будет вашим преимуществом Опыт работы в холдинговых структурах строго обязателен от 1 года Внимательность, умение работать с большим объемом информации; Знание нормативных документов, регулирующих безналичные расчеты Опыт работы в системе «Банк-Клиент», 1С  """
""" Высшее образование(экономическое или строительное) Опыт работы на аналогичной должности в строительных организациях от двух лет обязательно Знание ценообразования СМР, понимание строительных процессов Знание 1С обязательно, знание управленческих программ будет являться вашим преимуществом Аналитический склад ума, высокий уровень ответственности, самостоятельность, коммуникабельность, умение работать с большим объемом информации в режиме многозадачности  """
""" Высшее профессиональное (экономическое или финансово-экономическое) образование; Опыт работы не менее 1 года; Уверенное знание 1С 7,8,МS Office,Excel- опытный пользователь; Знание принципов бухгалтерского и управленческого учета; Организованность, коммуникабельность, исполнительность, внимательность, системность, умение работать в режиме многозадачности; Умение работать с большим количеством информации в сжатые сроки; Знание ФЗ 44, 185 будет вашим преимущество;  """
""" Высшее образование. Опыт работы в Операционном отделе банка от 2-х лет. Знание нормативных документов ЦБ РФ (115-ФЗ, 262-П, 153-И, 385-П) и др (ГК, НК). Навыки ведения деловых переговоров. Личные качества: доброжелательность, стрессоустойчивость, активность, коммуникабельность.  """
""" Навыки разработки финансовых моделей; Навыки анализа инвестиционных проектов, расчета показателей экономической эффективности проектов (NPV,IRR, DPP и т.д.), формирования презентаций для инвестиционных органов; Знание подходов к моделированию рисков при обосновании проектов; Образование высшее экономическое, знание и понимание ИТ является преимуществом; Microsoft Word/Excel/Power Point - обязательно; Высокие коммуникативные способности, умение убеждать; Высокие аналитические способности, структурированное мышление, способность четко излагать мысли устно и письменно.  """
"""· Образование высшее (экономика, финансы, бухгалтерский учет) · Желателен опыт работы в аналогичной должности в жд компании  Аналитический склад ума, умение работать с большим объемом информации. Внимательность, ответственность, исполнительность, пунктуальность, коммуникабельность;  · Уверенный пользователь ПК (знание программы 1С: Предприятие - обязательно); · Продвинутый пользователь программ: Excel, Microsoft Office (желательно/обязательно   """
""" высшее образование (экономика/менеджмент), владение Excel знание 1С УПП (желательно, но необязательно)  """
""" Опыт от 5 лет в должности бухгалтера,экономиста Умение читать бухгалтерскую отчетность; Знание программы Банк-клиент; Умение работать в режиме многозадачности; Ответственность; Быстрая обработка данных; Стрессоустойчивость.    """
""" Высшее экономическое о""бразование. Опыт работы в банке от 2-х лет. Знание 383-П, 579-П, 283-П. Хороший уровень владения Microsoft Office (Word, Excel, Outlook)  "
""" Образование: Высшее экономическое Опыт работы от 2 лет в области экономической деятельности Отличное знание расчетов хозяйственной деятельности предприятия, структуры БДР, БДДС, управленческого баланса Навыки бюджетирования проектов Отличное знание ПК: MS Windows, Microsoft Office, 1C, Exсel, умение работать с большим объемом информации. Ответственность, аналитические способности, умение реализовывать поставленную задачу, обучаемость, коммуникабельность, пунктуальность, инициативность, усидчивость  """
""" Образование высшее экономическое Опыт работы экономистом не менее 5-ти лет  опытный пользователь ПК: отличное знание EXCEL (работа с большим объемом данных), 1С УПП, ориентирование в учетно-аналитических программах.   знание теории бюджетирования и методов экономического анализа, опыт работы с бюджетами и бизнес-планами   знание теории учета затрат, калькулирование себестоимости   знание основных нормативных документов, регулирующих трудовые отношения на предприятии   умение ориентироваться в соответствующих методических указаниях, тарифно-квалификационных справочниках видах и способах начисления основной заработной платы, надбавок, коэффициентов и премий   опыт в обосновании инвестиционных проектов   знание основ бухгалтерского учета: формы и методы бухгалтерского учета, порядок документального оформления (первичные документы) и отражения на счетах бухгалтерского учета хозяйственных операций   знание основ договорной работы: порядок согласования, заключения и исполнения договоров   Дополнительные требования Аналитический склад ума Коммуникабельность Умение работать самостоятельно Стрессоустойчивость Высокая работоспособность в режиме многозадачности """
""" Умение «читать» бухгалтерскую отчетность Знание принципов и инструментов планирования, экономического анализа, управленческого учета Знание основ ГК РФ, НК РФ Умение работать с большим объемом данных    """
"""Квалифицированный пользователь ПК, программы 1С, Microsoft Excel (VLOOKUP,формулы массива) , ;Банк-Клиент ;Знание налогообложения РФ, включая особые режимы - патент, УСН Практические навыки финансового планирования Управленческие навыки . опыт руководства коллективом от 10 чел Профильное высшее образование Знание договорного права Желателен опыт работы в программе iiko;Опыт работы в общепите будет Вашим преимуществом   """
""" Высшее экономическое образование Опыт работы от 3 лет в области экономики Знание MS Excel (уверенный или продвинутый пользователь), 1С (достаточно понимания принципов работы СУБДД), основ бухгалтерского учета Аналитический склад ума  """
""" Высшее техническое и/или экономическое образование, Опыт работы в аналогичной должности от 3 лет. Опыт работы в строительных компаниях обязателен. Умение оформлять акты сдачи-приемки выполненных работ по ф.КС-2, КС-3 и акты на оказание услуг; Продвинутый пользователь ПК (1С, Excel, Microsoft Project). Высокая работоспособность, стрессоустойчивость, системный подход в работе. Понимание этапов реализации инвестиционного/строительного проекта. Умение работать с технической документацией.   """
""" Опыт работы в аналогичной должности (специалист/менеджер договорного отдела) будет преимуществом. Можем рассмотреть офис-менеджеров/секретарей-референтов с опытом работы от 1 года при условии работы с договорными документами (часто секретари ведут документооборот). Высшее образование; Знание порядка и условия заключения и исполнения договоров; Опыт работы с финансовой и первичной бухгалтерской документацией; Уверенный пользователь ПК и офисных программ (Ms Word, Ms Excel); Знание основ деловой этики, делопроизводства и опыт работы с договорными документами; Знание правил оформления деловых писем, навыки ведения деловой переписки и документооборота; Умение работать быстро с большими объёмами информации и в условиях многозадачности; Внимательность и аккуратность в работе с документами, очень высокий уровень ответственности и дисциплины - обязательное требование; Высокий уровень ответственности; Желателен опыт участия в тендерах; Умение решать сложные вопросы в короткие сроки, умение адаптироваться под любую ситуацию.    Вашими преимуществами перед другими кандидатами будут:  Непрерывное желание развиваться и предлагать свои идеи руководству; Опыт работы в сфере газоснабжения.    """
